games
avg_rating,geek_rating,name,price,rank,voting,year
7.37,5.992,Breaking Away,,2223,433,1991
6.76,5.992,Spirits of the Rice Paddy,50,2224,799,2015
6.75,5.992,Eggs and Empires,17.99,2225,796,2014
6.39,5.992,Polarity,,2226,1673,1986
7.79,5.991,Bolt Action,,2227,404,2012
7.78,5.991,Monster Slaughter,,2228,532,2018
7.01,5.991,Minerva,,2229,593,2015
6.74,5.991,Zany Penguins,,2230,824,2016
6.68,5.991,Courtier,34.99,2231,881,2012
6.51,5.99,Lost Legends,59.99,2232,1206,2013
7.15,5.99,Jenseits von Theben,49.95,2233,532,2004
7.52,5.99,W1815,,2234,413,2015
7.25,5.99,Axis & Allies: WWI 1914,98.99,2235,639,2013
6.96,5.99,Startups,,2236,647,2017
6.29,5.99,Master Labyrinth,31.99,2237,2201,1991
6.65,5.989,Via Appia,59.99,2238,950,2013
6.82,5.989,Simurgh,65,2239,765,2015
7.12,5.989,Joraku,,2240,540,2015
6.17,5.989,Ticket to Ride: The Card Game,25,2241,3719,2008
7.18,5.989,Russian Front,,2242,613,1985
6.7,5.988,Nevermore,24.99,2243,944,2015
6.85,5.988,Apotheca,40,2244,862,2016
6.27,5.988,Café International,,2245,2264,1989
6.43,5.988,Wicked Witches Way,,2246,1429,2006
6.97,5.988,InBetween,,2247,629,2017
7.19,5.988,Navia Dratp,,2248,549,2004
7.55,5.988,Afrika (second edition),,2249,396,2006
6.83,5.987,Rolling Freight,70,2250,708,2012
6.34,5.987,Catch Phrase!,28,2251,2163,1994
6.59,5.987,Midgard,39.95,2252,992,2007
6.99,5.987,Chaosmos,,2253,684,2015
7.32,5.987,Dilluvia Project,,2254,452,2015
6.93,5.986,Flick 'em Up!: Dead of Winter,49.99,2255,660,2017
7.58,5.986,Tanto Cuore: Expanding the House,,2256,428,2010
6.72,5.986,Dark Tower,,2257,1159,1981
7.02,5.985,Unlock! The Elite,,2258,575,2017
7.87,5.985,Hoplomachus: Origins,,2259,326,2015
6.46,5.985,Three-Dragon Ante,14.99,2260,1478,2005
6.61,5.985,Milestones,49.95,2261,963,2012
6.44,5.985,Dead Last,24.99,2262,1442,2016
6.45,5.985,Livingstone,39.99,2263,1370,2009
6.46,5.984,Dust,59.95,2264,1381,2007
6.67,5.984,War and Peace,,2265,1015,1980
7,5.984,War of 1812,,2266,613,1973
6.76,5.984,The Enchanted Tower,34.99,2267,810,2012
7.5,5.984,Pixel Tactics Deluxe,45,2268,412,2015
7.32,5.984,Lignum,,2269,453,2015
7.8,5.984,Ukraine '43,55,2270,350,2000
7.33,5.983,Apex Theropod Deck-Building Game,,2271,494,2015
7.35,5.983,SPQR,,2272,452,1992
6.43,5.983,12 Thieves,,2273,1431,2006
7.55,5.983,Asia Engulfed,,2274,405,2007
6.82,5.983,Fight for Olympus,28,2275,757,2016
7.4,5.982,On Tour,,2276,518,2019
6.75,5.982,Kuhhandel Master,,2277,843,2009
6.84,5.982,Confucius,,2278,682,2008
6.24,5.982,Munchkin Cthulhu,24.99,2279,4525,2007
6.85,5.981,Rush & Bash,34.99,2280,715,2015
6.42,5.981,Axis & Allies: D-Day,39.99,2281,1832,2004
6.84,5.98,Fortress America,79.95,2282,765,2012
8.01,5.98,Cataclysm: A Second World War,,2283,334,2018
8.24,5.98,1880: China,,2284,258,2010
6.45,5.98,Catan Histories: Struggle for Rome,,2285,1294,2006
7.41,5.98,Exit: The Game – The Mysterious Museum,14.95,2286,412,2018
8.06,5.98,1849: The Game of Sicilian Railways,,2287,273,1998
7.98,5.98,Wing Leader: Victories 1940-1942,69,2288,325,2015
6.84,5.98,Topiary,,2289,706,2017
6.52,5.979,Subdivision,49.99,2290,1120,2014
6.6,5.979,Clue Master Detective,,2291,1120,1988
7.13,5.979,Tulip Bubble,,2292,521,2017
6.61,5.979,Fische Fluppen Frikadellen,,2293,952,2002
6.45,5.978,Dos Rios,49,2294,1304,2004
6.84,5.978,Heartland,,2295,675,2009
6.94,5.977,Quebec 1759,,2296,661,1972
7.5,5.976,Prehistory,,2297,418,2018
7.89,5.976,Monolith Arena,,2298,337,2018
6.73,5.976,Trick of the Rails,24.99,2299,769,2011
6.93,5.976,Keltis: Das Orakel,,2300,610,2010
6.73,5.976,Trick of the Rails,,2301,769,2011
6.93,5.976,Keltis: Das Orakel,,2302,610,2010
6.46,5.975,Augsburg 1520,,2303,1195,2006
6.94,5.974,Was sticht?,,2304,595,1993
6.78,5.974,Bargain Hunter,,2305,719,1998
7.86,5.974,Runewars Miniatures Game,,2306,422,2017
6.43,5.974,Ice Flow,,2307,1341,2008
7.24,5.974,2nd Fleet,,2308,521,1986
7.55,5.974,18Lilliput,,2309,370,2018
7.12,5.974,CrossTalk,,2310,528,2017
6.53,5.974,Uchronia,,2311,1090,2012
7.56,5.973,Smash Up: Big in Japan,,2312,397,2017
6.79,5.973,1911 Amundsen vs Scott,,2313,790,2013
6.51,5.973,Dungeons & Dragons: The Fantasy Adventure Board Game,,2314,1549,2003
7.74,5.973,Dungeon Alliance,,2315,409,2018
6.74,5.973,Haru Ichiban,,2316,789,2014
7.72,5.972,Fleet: The Dice Game,,2317,343,2018
6.6,5.972,The Mines of Zavandor,,2318,923,2010
6.99,5.971,Unpublished Prototype,,2319,674,
6.42,5.971,Cthulhu Gloom,,2320,1564,2011
6.51,5.971,If Wishes Were Fishes!,,2321,1116,2007
7.81,5.971,Close Action: The Age of Fighting Sail Vol. 1,,2322,349,1997
6.63,5.971,Opera,,2323,964,2009
6.99,5.971,Canterbury,,2324,581,2013
6.95,5.97,Micropolis,,2325,638,2018
7.22,5.97,Travel Carcassonne,,2326,467,2007
6.81,5.97,Conquest of the Fallen Lands,,2327,742,2005
6.37,5.969,Loopin' Chewie,,2328,1425,2015
6.62,5.969,Posthuman,,2329,1089,2015
8.44,5.969,"Crusade and Revolution: The Spanish Civil War, 1936-1939",,2330,261,2013
7.08,5.969,Caesar: Epic Battle of Alesia,,2331,569,1976
6.4,5.969,The Witcher Adventure Game,,2332,1931,2014
6.72,5.969,Timeline: American History,,2333,818,2014
7.73,5.969,Tunisia,,2334,367,1995
6.74,5.968,Triumvirate,,2335,734,2009
7.53,5.968,Malifaux,,2336,404,2009
6.86,5.968,Kerala: The Way of the Elephant,,2337,667,2016
7.37,5.967,DC Comics Dice Masters: War of Light,,2338,434,2015
6.6,5.967,Byzanz,,2339,927,2008
6.93,5.966,New Dawn,,2340,617,2014
7.08,5.966,Chimera,,2341,525,2014
6.92,5.966,Nobody is Perfect,,2342,643,1992
7.82,5.966,Panzer (second edition),,2343,351,2012
6.53,5.966,Slide 5,,2344,1027,2007
7.37,5.966,Camp Grizzly,,2345,525,2013
6.6,5.965,Cheeky Monkey,,2346,911,2007
6.72,5.965,Camel Up Cards,,2347,803,2016
6.28,5.965,Toledo,,2348,1859,2008
6.93,5.965,Wellington,,2349,606,2005
6.6,5.965,Pocket Mars,,2350,1001,2017
7.48,5.965,Ganymede,,2351,428,2018
6.96,5.965,Ghost Blitz: 5 to 12,,2352,637,2013
6.85,5.965,Whoowasit?,,2353,660,2007
6.71,5.963,Timeline: Americana,,2354,804,2014
6.44,5.963,Spooky Stairs,,2355,1333,2003
7.29,5.963,Dungeons & Dragons: Attack Wing,,2356,504,2014
6.78,5.962,Micropul,,2357,751,2004
6.3,5.962,Ugg-Tect,,2358,1713,2009
6.86,5.962,Finished!,,2359,660,2017
7.14,5.962,Battle For Souls,,2360,567,2013
7.91,5.961,Cave Evil,,2361,335,2011
6.43,5.961,Grimoire,,2362,1262,2010
7.35,5.961,Star Wars: Destiny – Two-Player Game,,2363,450,2017
6.47,5.961,Leaping Lemmings,,2364,1136,2010
7.05,5.961,World Championship Russian Roulette,,2365,581,2017
6.35,5.961,Bombay,,2366,1549,2009
7.68,5.961,Ascension X: War of Shadows,,2367,363,2016
6.51,5.961,Star Trek: Five-Year Mission,,2368,1176,2015
6.7,5.961,Municipium,,2369,755,2008
7.17,5.961,Qwixx Deluxe,,2370,488,2016
6.46,5.96,Timeline,,2371,1206,2012
6.34,5.96,Tantrix,,2372,1696,1991
6.63,5.96,Micro Mutants: Evolution,,2373,891,2007
6.72,5.96,Mystery Rummy: Murders in the Rue Morgue,,2374,754,1999
6.34,5.96,Kobayakawa,,2375,1503,2013
6.68,5.96,Go Nuts for Donuts,,2376,952,2017
7.24,5.959,Import / Export,,2377,451,2017
6.6,5.958,Clippers,,2378,909,2002
6.29,5.958,Cheaty Mages!,,2379,1808,2008
6.38,5.958,Rent a Hero,,2380,1369,2012
6.79,5.958,Vs. System,,2381,777,2004
7.78,5.957,Song of Blades and Heroes,,2382,345,2007
6.07,5.957,Stratego,,2383,11995,1946
7.3,5.957,Ruhrschifffahrt 1769-1890,,2384,419,2012
6.83,5.956,Pyramids,,2385,632,2017
6.89,5.956,Sonar,,2386,619,2017
8.26,5.956,Holland '44: Operation Market-Garden,,2387,275,2017
6.57,5.955,Mai-Star,,2388,977,2010
6.4,5.955,504,,2389,1336,2015
6.9,5.955,British Rails,,2390,645,1984
7.16,5.955,Liberty: The American Revolution 1775-83,,2391,476,2003
6.79,5.954,Dungeons & Dragons: Rock Paper Wizard,,2392,734,2016
8.2,5.954,D-Day at Tarawa,,2393,276,2014
7.58,5.954,The Korean War,,2394,378,1986
6.98,5.953,Buffy the Vampire Slayer: The Board Game,,2395,711,2016
6.33,5.953,The Bucket King,,2396,1513,2002
6.95,5.953,Kingdom of Solomon,,2397,562,2012
6.41,5.953,Goldbräu,,2398,1242,2004
6.96,5.953,Zero!,,2399,580,2001
6.38,5.952,Star Wars: Empire vs. Rebellion,,2400,1410,2014
6.24,5.952,Tongiaki: Journey into the Unknown,,2401,2233,2004
6.78,5.952,Overseers,,2402,779,2015
6.55,5.952,Ponte del Diavolo,,2403,967,2007
7.46,5.951,Das Motorsportspiel,,2404,365,1995
6.5,5.951,Madame Ching,,2405,1023,2014
7.24,5.951,Guildhall Fantasy: Fellowship,,2406,446,2016
7.06,5.951,India Rails,,2407,517,1998
6.41,5.951,Yardmaster,,2408,1290,2014
6.32,5.95,Wacky Wacky West,,2409,1588,1991
7.28,5.95,Tiefe Taschen,,2410,426,2016
6.64,5.95,Wise and Otherwise,,2411,895,1997
7.55,5.949,Hearts and Minds: Vietnam 1965-1975,,2412,348,2010
6.26,5.949,Battleball,,2413,1997,2003
7.35,5.949,Lunarchitects,,2414,398,2016
6.44,5.949,Rolling America,,2415,1140,2015
8.03,5.948,Fields of Despair: France 1914-1918,,2416,291,2017
7.63,5.948,Dungeons & Dragons Dice Masters: Faerûn Under Siege,,2417,353,2016
6.87,5.948,Catan Geographies: Germany,,2418,622,2008
6.68,5.948,The River,,2419,792,2018
6.91,5.948,Game of Thrones: The Iron Throne,,2420,664,2016
6.34,5.947,Beowulf: The Movie Board Game,,2421,1456,2007
7.12,5.947,Battle for Germany,,2422,493,1975
6.77,5.947,Doodle Quest,,2423,659,2014
7.39,5.947,Men At Work,,2424,411,2019
7.77,5.947,Perdition's Mouth: Abyssal Rift,,2425,422,2016
6.69,5.947,Havoc: The Hundred Years War,,2426,752,2005
7.02,5.947,Papà Paolo,,2427,534,2016
7.88,5.947,Burma,,2428,308,1999
7.75,5.946,Escape Tales: The Awakening,,2429,323,2018
6.29,5.946,Buccaneer,,2430,1611,2006
7.63,5.946,World at War: Blood and Bridges,,2431,377,2008
6.34,5.946,Aqua Romana,,2432,1508,2005
6.59,5.945,Nuclear Escalation,,2433,933,1983
6.83,5.945,Go Cuckoo!,,2434,668,2016
7.15,5.945,Trapwords,,2435,460,2018
7.07,5.944,Escape the Room: Secret of Dr. Gravely's Retreat,,2436,491,2016
8.19,5.944,1862: Railway Mania in the Eastern Counties,,2437,245,2013
8.29,5.943,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,,2438,256,2018
6.53,5.943,City Tycoon,,2439,927,2011
7.01,5.943,Munchkin Marvel,,2440,750,2016
7.22,5.943,Ace of Aces: Powerhouse Series,,2441,446,1981
6.32,5.942,Excape,,2442,1459,1998
6.43,5.942,Il Principe,,2443,1159,2005
7.36,5.942,Star Fleet Battles: Captain's Edition Basic Set,,2444,435,1990
7.57,5.942,Ortus Regni,,2445,369,2014
6.76,5.941,Dungeons & Dragons Basic Game,,2446,741,2004
6.26,5.941,Munchkin Zombies,,2447,2717,2011
7.95,5.94,Dungeons & Dragons: Tomb of Annihilation Board Game,,2448,336,2017
6.66,5.94,Sewer Pirats,,2449,795,2012
6.48,5.94,Shipwrights of the North Sea,,2450,1065,2014
6.89,5.94,Call of Cthulhu: Collectible Card Game,,2451,652,2004
8.28,5.94,Advanced Squad Leader: Starter Kit Expansion Pack #1,,2452,254,2011
7.25,5.94,Agility,,2453,431,2016
8.11,5.939,Korea: The Forgotten War,,2454,268,2003
7.15,5.939,Hotshots,,2455,494,2017
6.5,5.939,The Dragon & Flagon,,2456,1007,2016
6.38,5.939,Nautilus,,2457,1309,2002
6.45,5.939,Keltis: Der Weg der Steine Mitbringspiel,,2458,1054,2009
7.1,5.939,Legendary: Big Trouble in Little China,,2459,496,2016
7.15,5.939,Captains of Industry,,2460,467,2015
7.05,5.939,The Siege of Jerusalem (Third Edition),,2461,521,1989
6.2,5.939,Ligretto,,2462,2831,1988
6.8,5.938,Tycoon,,2463,647,1998
6.45,5.938,Pocket Battles: Celts vs. Romans,,2464,1193,2009
6.54,5.938,Munchkin Adventure Time,,2465,1309,2014
6.59,5.938,Court of the Medici,,2466,845,2009
7.27,5.938,Healthy Heart Hospital,,2467,431,2015
7.08,5.938,Beasty Bar: New Beasts in Town,,2468,475,2015
6.63,5.938,Crossing,,2469,850,2013
6.41,5.937,Cities,,2470,1129,2008
6.92,5.937,Megaland,,2471,553,2018
7.15,5.937,Word Domination,,2472,465,2017
6.39,5.937,Andromeda,,2473,1253,1999
6.37,5.936,Alcatraz: The Scapegoat,,2474,1357,2011
6.37,5.936,Phantoms vs Phantoms,,2475,1302,1980
7.5,5.936,Marvel Dice Masters: Civil War,,2476,354,2016
6.38,5.936,Bamboleo,,2477,1278,1996
6.86,5.935,Volldampf,,2478,576,2001
6.77,5.935,Kaosball: The Fantasy Sport of Total Domination,,2479,672,2014
7.15,5.935,Wordsy,,2480,452,2017
6.55,5.935,Rattlebones,,2481,879,2014
7.05,5.935,Rise of the Luftwaffe,,2482,500,1993
6.52,5.934,Spinderella,,2483,976,2015
6.69,5.934,Potato Man,,2484,703,2013
6.81,5.933,Pay Dirt,,2485,628,2014
6.37,5.933,Game of Trains,,2486,1315,2015
6.72,5.933,Speculation,,2487,690,1992
8.53,5.933,The Edge: Dawnfall,,2488,319,2018
6.21,5.932,Nuclear War,,2489,2698,1965
7.58,5.932,18EU,,2490,316,2001
6.7,5.932,"Win, Place & Show",,2491,782,1966
6.74,5.932,Moongha Invaders: Mad Scientists and Atomic Monsters Attack the Earth!,,2492,672,2010
6.37,5.932,Barbarossa,,2493,1334,1988
6.18,5.932,Exploding Kittens: NSFW Deck,,2494,5712,2015
8.73,5.932,Darklight: Memento Mori,,2495,362,2018
6.51,5.932,Ur,,2496,931,2006
7.27,5.932,Tavarua,,2497,420,2016
6.22,5.931,Great Wall of China,,2498,1903,2006
7.06,5.931,Welcome to Centerville,,2499,470,2017
7.61,5.931,Here Come the Rebels,,2500,324,1993
6.95,5.931,Antics!,,2501,516,2010
7,5.93,Order of the Gilded Compass,,2502,509,2016
6.36,5.93,Emerald,,2503,1259,2002
7.26,5.93,Reds! The Russian Civil War 1918-1921,,2504,423,2001
6.57,5.93,OctoDice,,2505,863,2015
6.64,5.93,Pacific Typhoon,,2506,757,2008
6.74,5.93,Sentinel Tactics: The Flame of Freedom,,2507,696,2014
6.41,5.929,Cosmic Encounter,,2508,1203,2000
6.74,5.929,Jerusalem,,2509,711,2010
6.71,5.929,Kaleidos,,2510,704,1994
7.71,5.928,France '40,,2511,303,2013
7.23,5.928,Full Thrust,,2512,421,1992
7.75,5.928,Darkest Night (Second edition),,2513,324,2018
6.79,5.928,Planet,,2514,634,2018
6.52,5.928,Noah,,2515,982,2012
6.44,5.928,Junta: Viva el Presidente!,,2516,1209,2010
6.69,5.928,Firefly Fluxx,,2517,798,2016
7.61,5.928,Aventuria: Adventure Card Game,,2518,387,2016
6.36,5.928,The Agents,,2519,1390,2013
7.12,5.927,Now Boarding,,2520,468,2018
6.63,5.927,Penny Press,,2521,769,2015
6.77,5.927,Empires of the Void,,2522,645,2012
6.47,5.927,Starship Troopers,,2523,1110,1976
7.88,5.927,The Battle for Normandy,,2524,299,2009
7.28,5.927,Nightfall: The Coldest War,,2525,384,2012
7.59,5.926,Cosmogenesis,,2526,335,2017
8.38,5.926,Axis Empires: Totaler Krieg!,,2527,232,2011
6.21,5.926,Hellas,,2528,1999,2002
6.56,5.926,Atlantis Rising,,2529,863,2012
6.42,5.925,Sharp Shooters,,2530,1121,1994
6.59,5.925,Merchants,,2531,788,2007
6.92,5.925,Tybor der Baumeister,,2532,533,2017
7.24,5.925,Tail Feathers,,2533,462,2015
6.59,5.925,Key Largo,,2534,809,2005
8.22,5.924,Case Blue,,2535,277,2007
7.49,5.924,Battle Hymn,,2536,372,1986
6.74,5.924,Axis & Allies: Battle of the Bulge,,2537,754,2006
6.2,5.924,Rat-a-Tat Cat,,2538,2401,1995
6.07,5.923,Othello,,2539,6071,1883
6.84,5.923,Cubist,,2540,574,2014
7.13,5.923,Timebomb,,2541,458,2016
7.38,5.923,Dust Tactics: Revised Core Set,,2542,432,2011
7.18,5.923,Tahuantinsuyu,,2543,401,2004
6.18,5.923,Pokémon Trading Card Game,,2544,2763,1996
6.96,5.922,Claim,,2545,511,2017
6.84,5.922,Mogul,,2546,563,2015
7.15,5.922,A Game of Thrones: Catan – Brotherhood of the Watch,,2547,494,2017
7.92,5.922,Taluva Deluxe,,2548,259,2015
6.58,5.922,Magna Grecia,,2549,795,2003
7.21,5.922,Metallum,,2550,419,2013
6.53,5.922,Hnefatafl,,2551,960,400
6.58,5.922,Maharani,,2552,795,2012
7.23,5.921,Among the Stars: Revival,,2553,385,2015
8.44,5.921,Street Masters,,2554,265,2018
6.56,5.921,Monopoly Gamer,,2555,1147,2017
6.49,5.921,Star Trek Deck Building Game: The Next Generation,,2556,1108,2011
6.61,5.92,War of the Ring,,2557,870,1977
6.41,5.92,Lagoon: Land of Druids,,2558,1220,2014
6.37,5.92,Eketorp,,2559,1243,2003
6.54,5.92,Dungeons & Dragons Miniatures,,2560,1030,2003
7.13,5.92,Shadows in Kyoto,,2561,445,2017
6.46,5.92,"Goblins, Inc.",,2562,981,2012
6.82,5.919,Advanced Third Reich,,2563,688,1992
7.22,5.919,The Island of El Dorado,,2564,751,2018
6.48,5.919,Fireball Island,,2565,1374,1986
6.61,5.919,Early American Chrononauts,,2566,844,2004
7.03,5.919,Bring Your Own Book,,2567,496,2015
7.02,5.918,Songbirds,,2568,482,2016
7.56,5.918,Triumph of Chaos,,2569,325,2005
7.64,5.918,The Burning Blue,,2570,327,2006
6.86,5.918,Unlock! Tombstone Express,,2571,522,2018
6.72,5.918,Leo,,2572,661,2016
6.58,5.917,Ultimate Werewolf: Inquisition,,2573,824,2013
6.48,5.917,Dragon's Hoard,,2574,1030,2014
6.31,5.917,Evolution: The Origin of Species,,2575,1643,2010
7.61,5.917,HATE,,2576,558,2019
6.83,5.917,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,,2577,569,2015
6.51,5.917,Formula Dé Mini,,2578,876,2003
6.61,5.916,Dark Tales,,2579,847,2014
6.81,5.916,Cry Havoc,,2580,654,1981
6.49,5.916,Luchador! Mexican Wrestling Dice,,2581,978,2013
6.65,5.916,Professor Evil and The Citadel of Time,,2582,766,2017
6.69,5.916,Trieste,,2583,674,2013
6.89,5.915,Ristorante Italia,,2584,571,2011
8.52,5.915,Skies Above the Reich,,2585,248,2018
6.72,5.915,Uruk: Wiege der Zivilisation,,2586,628,2008
6.33,5.915,Tomb,,2587,1340,2008
6.59,5.915,Gonzaga,,2588,797,2009
7.26,5.915,Melee,,2589,608,1977
6.36,5.915,Bison: Thunder on the Prairie,,2590,1223,2006
6.89,5.915,Axis & Allies:  Guadalcanal,,2591,617,2007
6.95,5.915,Burger Up,,2592,589,2016
7.41,5.915,Bastogne: Screaming Eagles under Siege,,2593,352,2009
6.77,5.914,First Orchard,,2594,617,2009
7.3,5.914,Stalingrad Pocket 2nd Edition: The Wehrmacht's Greatest Disaster,,2595,402,1996
6.97,5.914,WeyKick,,2596,472,2001
7.53,5.914,Tanto Cuore: Romantic Vacation,,2597,350,2010
6.37,5.914,Light Speed,,2598,1187,2003
6.34,5.914,Pylos,,2599,1374,1994
6.27,5.914,Risk: Godstorm,,2600,2293,2004
6.27,5.914,Risk: Godstorm,49.99,2601,2293,2004
7.57,5.914,DC Comics Dice Masters: World's Finest,,2602,322,2016
7.12,5.914,Survive: Space Attack!,49.99,2603,430,2015
6.87,5.913,A Game of Thrones Collectible Card Game,,2604,603,2002
7.47,5.913,Spirits of the Wild,14.99,2605,369,2018
8.23,5.913,DAK2,,2606,268,2004
6.87,5.913,Raxxon,39.95,2607,548,2017
6.84,5.913,Lectio,,2608,557,2004
7.1,5.913,Ceylon,,2609,431,2018
7.46,5.912,Lobotomy,,2610,476,2017
6.57,5.912,Bomb Squad,39.99,2611,744,2013
7.98,5.912,Saga,,2612,284,2011
7.27,5.911,Time's Up! Academy,,2613,386,2009
6.35,5.911,Province,,2614,1193,2014
7.11,5.911,Beasts of Balance,,2615,471,2016
6.75,5.911,Fealty,,2616,602,2011
7,5.91,Lost Cities: Rivals,13.3,2617,457,2018
7.16,5.91,Dragoon,,2618,603,2016
6.65,5.91,Mythos,8.95,2619,769,1996
7.53,5.91,Stonewall Jackson's Way,,2620,335,1992
6.79,5.909,Laser Chess,44.99,2621,635,2011
7.36,5.909,The Mighty Endeavor,,2622,369,2005
6.9,5.909,Indulgence,19.95,2623,504,2017
6.48,5.909,Magical Athlete,24.99,2624,957,2002
7.25,5.909,Quartermaster General: Victory or Death – The Peloponnesian War,59.99,2625,384,2016
6.53,5.909,Article 27: The UN Security Council Game,49.99,2626,816,2012
7.05,5.909,The King's Abbey,,2627,524,2016
6.48,5.908,The Game of 49,,2628,924,2014
6.48,5.908,Compatibility,,2629,947,1996
6.18,5.906,Illuminati,34.95,2630,2500,1982
6.2,5.906,Struggle for Catan,13,2631,2034,2011
6.94,5.906,Starfighter,29.99,2632,509,2015
6.31,5.906,Cadwallon: City of Thieves,59.95,2633,1546,2010
6.53,5.906,Fortuna,,2634,817,2011
6.34,5.906,Blackbeard,,2635,1331,1991
6.13,5.905,Tally Ho!,19.95,2636,2457,1973
6.38,5.905,Asteroyds,,2637,1093,2010
6.71,5.905,Graenaland,,2638,640,2006
7.73,5.905,Roads to Gettysburg,,2639,284,1993
6.09,5.905,Family Business,14.99,2640,3732,1982
8.03,5.904,Battle Above the Clouds,83,2641,241,2010
6.25,5.904,Nottingham,,2642,1404,2006
6.48,5.904,Tyros,,2643,863,2002
6.37,5.904,Illuminati: New World Order,,2644,1231,1994
6.82,5.904,"Thirty Years War: Europe in Agony, 1618-1648",,2645,613,2001
6.34,5.903,Zombie in my Pocket,,2646,1549,2007
7.35,5.903,"A Victory Denied: Crisis at Smolensk, July-September, 1941",,2647,365,2009
7.18,5.903,Doctor Who: Time of the Daleks,,2648,467,2017
8.6,5.903,Techno Bowl: Arcade Football Unplugged,,2649,228,2017
6.38,5.903,DOG,,2650,1137,1997
7.03,5.902,Black Vienna,,2651,439,1987
7.65,5.902,Under the Lily Banners,,2652,293,2005
7.16,5.902,Trekking the National Parks:  First Edition,,2653,418,2014
8.14,5.902,Hoplomachus: Rise of Rome,,2654,232,2013
6.81,5.902,Catch the Moon,,2655,569,2017
6.82,5.902,Shadows: Amsterdam,29.99,2656,596,2018
6.69,5.902,Okko: Era of the Asagiri,,2657,727,2008
6.57,5.901,Urland,,2658,744,2001
6.15,5.901,Cockroach Salad,,2659,2170,2007
7.39,5.901,Lincoln,,2660,343,2018
6.47,5.901,Cartagena 2. The Pirate's Nest,29.95,2661,870,2006
6.91,5.901,Quartz,29.99,2662,565,2015
8.06,5.901,Guderian's Blitzkrieg II,,2663,258,2001
7.04,5.901,Successors (second edition),,2664,462,1997
6.52,5.901,Munchkin Apocalypse,24.95,2665,1119,2012
6.15,5.901,Age of Mythology: The Boardgame,,2666,3066,2003
6.17,5.901,Fist of Dragonstones,,2667,2067,2002
6.61,5.901,Rory's Story Cubes: Voyages,9.99,2668,748,2011
6.41,5.9,Batavia,49.9,2669,1072,2008
6.27,5.9,Ark,,2670,1331,2005
6.84,5.9,Nippon Rails,,2671,558,1992
7.38,5.9,Kings of Israel,,2672,358,2014
6.41,5.899,Igel Ärgern,,2673,986,1990
6.73,5.899,Meeple War,39.99,2674,626,2016
8.47,5.899,1822: The Railways of Great Britain,,2675,191,2016
6.48,5.899,"Warhammer 40,000 (fourth edition)",,2676,1081,2004
6.94,5.899,Team Play,,2677,472,2015
6.09,5.899,Black Stories,,2678,3284,2004
6.46,5.899,Hart an der Grenze,,2679,914,2006
6.69,5.898,Pax Britannica,,2680,708,1985
6.84,5.898,Wildlife Adventure,,2681,548,1985
7.06,5.898,Soviet Dawn,,2682,443,2009
6.62,5.897,Aeroplanes: Aviation Ascendant,49.99,2683,698,2012
6.57,5.897,Clubs,13.99,2684,751,2013
6.34,5.897,Amazonas,,2685,1168,2005
6.37,5.897,Attribute,,2686,1064,2002
